dataset,source,scraped_date,category,title,price_ghs,condition,region,area,location,seller_badge,description,price_outlier_flag,platform,tags
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Furnished 5bdrm House in East Legon for sale,4800000.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,"350 sqm, 5, Furnished, 5, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Furnished 15bdrm Block of Flats in Osu for sale,30000000.0,,Greater Accra,Osu,"Greater Accra, Osu",,,True,Platform B,"15, 16, Furnished, 750 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Furnished 5bdrm House in East Legon for sale,8500000.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,"1000 sqm, 5, Furnished, 5"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,2bdrm Apartment in Spintex for rent,6000.0,,Greater Accra,Spintex,"Greater Accra, Spintex",,,False,Platform B,"852 sqm, Unfurnished, 2, 3"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,3bdrm House in Spintex for sale,1650000.0,,Greater Accra,Spintex,"Greater Accra, Spintex",,,False,Platform B,"1000 sqm, 3, Unfurnished, 3, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Dansoman-Sahara,700000.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,"Agent, 100 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Furnished 2bdrm House in Adenta for sale,1200000.0,,Greater Accra,Adenta,"Greater Accra, Adenta",,,False,Platform B,"200 sqm, 2, Furnished, 2"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Land for Sale Around Mallam Julikart,520000.0,,Greater Accra,Gbawe,"Greater Accra, Gbawe",,,False,Platform B,700 sqm
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"3bdrm Apartment in Frahfraha, Adenta for rent",3000.0,,Greater Accra,Adenta,"Greater Accra, Adenta",,,False,Platform B,"215 sqm, Semi-Furnished, 3, 2"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,2bdrm House in Teshie for rent,1500.0,,Greater Accra,Teshie,"Greater Accra, Teshie",,,False,Platform B,"Agent, 122 sqm, Unfurnished, 2, 2"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,4bdrm House in Tantra Hills for sale,1600000.0,,Greater Accra,Tantra Hills,"Greater Accra, Tantra Hills",,,False,Platform B,"200 sqm, 4, Semi-Furnished, 4"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,2bdrm Apartment in Lakeside Community 8 for rent,1800.0,,Greater Accra,Ashaley Botwe,"Greater Accra, Ashaley Botwe",,,False,Platform B,"250 sqm, Semi-Furnished, 2, 2"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"3bdrm House in Danvid Express, Oyarifa for sale",1500000.0,,Greater Accra,Oyarifa,"Greater Accra, Oyarifa",,,False,Platform B,"50 sqm, 3, Unfurnished, 4"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"Furnished 3bdrm House in Charclem Ventures, East Legon for sale",2500000.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,"150 sqm, 3, Furnished, 3, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"Furnished 5bdrm House in Kokrobite Beach, Weija for sale",6000000.0,,Greater Accra,Weija,"Greater Accra, Weija",,,False,Platform B,"800 sqm, 5, Furnished, 5"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"2 Plots of Land for Sale, at a Good Location in North Kaneshie",3499000.0,,Greater Accra,Kaneshie,"Greater Accra, Kaneshie",,,False,Platform B,"Agent, 1157 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,4bdrm House in Tseaddo for sale,4000000.0,,Greater Accra,Teshie,"Greater Accra, Teshie",,,False,Platform B,"200 sqm, 4, Semi-Furnished, 4"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Furnished 4 Bedrooms for Rent at Sonitra,15000.0,,Greater Accra,Ablekuma,"Greater Accra, Ablekuma",,,False,Platform B,"4, 5, 5"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"Furnished 4bdrm Block of Flats in Diamond City Estate, Atwima Kwanwoma",3500000.0,,Ashanti,Atwima Kwanwoma,"Ashanti, Atwima Kwanwoma",,,False,Platform B,"70 sqm, 4, Furnished, 4, Owner"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,3000 SQM Warehouse at Tema,98000.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",,,False,Platform B,"Unfurnished, 4600 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,1bdrm Apartment in Airport Residential Area for sale,2400000.0,,Greater Accra,Airport Residential Area,"Greater Accra, Airport Residential Area",,,False,Platform B,"100 sqm, 1, Semi-Furnished, 1"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Main Roadside 6 Plot for Sale at East Legon Hills,850000.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,70 sqm
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,3bdrm House in East Legon for sale,1854707.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,"3, 4, Semi-Furnished, 150 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,2 Plots for Sale at Westland,6600000.0,,Greater Accra,West Legon,"Greater Accra, West Legon",,,False,Platform B,"Agent, 2000 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"3bdrm Apartment in Housing Down, Adenta for rent",2000.0,,Greater Accra,Adenta,"Greater Accra, Adenta",,,False,Platform B,"Agent, 250 sqm, Semi-Furnished, 3, 3"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Land for Sale at Dansoman,650000.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,"Agent, 100 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,3bdrm House in Adenta Oyarifa for sale,1200000.0,,Greater Accra,Adenta,"Greater Accra, Adenta",,,False,Platform B,"30 sqm, 3, Semi-Furnished, 3"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"2bdrm Apartment in Villagio, Airport Residential Area for rent",26000.0,,Greater Accra,Airport Residential Area,"Greater Accra, Airport Residential Area",,,False,Platform B,"Agent, 105 sqm, Unfurnished, 2, 2"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,3bdrm House in Oyarifa Mall Area for sale,1250000.0,,Greater Accra,Oyarifa,"Greater Accra, Oyarifa",,,False,Platform B,"2000 sqm, 3, Semi-Furnished, 3"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Furnished 4bdrm Duplex in East Legon for sale,10407250.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,"978 sqm, 4, Furnished, 5, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,1 Plot of Land for Sale at Dansoman.,400000.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,"Agent, 1000 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Land for Sale,150000.0,,Greater Accra,Ga West Municipal,"Greater Accra, Ga West Municipal",,,False,Platform B,"Agent, 100 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"5bdrm Duplex in Hometrust Properties, East Legon for sale",10000000.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,"110 sqm, 5, Unfurnished, 6, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"3bdrm House in East Legon, Adjiriganor for rent",6000.0,,Greater Accra,Adjiriganor,"Greater Accra, Adjiriganor",,,False,Platform B,"123 sqm, Unfurnished, 3, 3"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"3bdrm House in Dr Roko, Haatso for sale",1150000.0,,Greater Accra,Haatso,"Greater Accra, Haatso",,,False,Platform B,"584 sqm, 3, Unfurnished, 3"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"1bdrm Apartment in Aben Woha, Ashaley Botwe for rent",1600.0,,Greater Accra,Ashaley Botwe,"Greater Accra, Ashaley Botwe",,,False,Platform B,"36 sqm, Semi-Furnished, 1, 1"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,9bdrm House in Awutu Breku for sale,750000.0,,Central Region,Awutu Senya West,"Central Region, Awutu Senya West",,,False,Platform B,"400 sqm, 9, Unfurnished, 10, Developer"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,25 Acres of Sea View Land for Sale at Cape Coast,1440000.0,,Central Region,Komenda/Edina/Eguafo/Abirem Municipal,"Central Region, Komenda/Edina/Eguafo/Abirem Municipal",,,False,Platform B,"Agent, 25000 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,3bdrm House in Kwabenya for sale,250000000.0,,Greater Accra,Ga West Municipal,"Greater Accra, Ga West Municipal",,,True,Platform B,"470 sqm, 3, Unfurnished, 4"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,River Front Land for Sale at Akosombo,300000.0,,Eastern Region,Asuogyaman,"Eastern Region, Asuogyaman",,,False,Platform B,"Agent, 5000 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,4bdrm Duplex in Ashaley Botwe for sale,3835000.0,,Greater Accra,Ashaley Botwe,"Greater Accra, Ashaley Botwe",,,False,Platform B,"350 sqm, 4, Unfurnished, 4, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,4bdrm House in East Legon for sale,4000000.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,"200 sqm, 4, Semi-Furnished, 4"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Land For Sale At Dodowa Hills,65000.0,,Greater Accra,Dodowa,"Greater Accra, Dodowa",,,False,Platform B,200 sqm
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"4bdrm Mansion in Hometrust Properties, Airport Residential Area",24000000.0,,Greater Accra,Airport Residential Area,"Greater Accra, Airport Residential Area",,,True,Platform B,"100 sqm, 4, Semi-Furnished, 5, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,6bdrm House in Airport West for sale,72000000.0,,Greater Accra,Airport Residential Area,"Greater Accra, Airport Residential Area",,,True,Platform B,"1000 sqm, 6, Unfurnished, 6, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Cocoa Farm for Sale,15000.0,,Eastern Region,Ayensuano,"Eastern Region, Ayensuano",,,False,Platform B,"Owner, 18000 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Land at Dansoman,290000.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,"Agent, 100 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"2bdrm Apartment in Mkpa Realty, Tamale Municipal for rent",1200.0,,Northern Region,Tamale Municipal,"Northern Region, Tamale Municipal",,,False,Platform B,"Agent, 50 sqm, Unfurnished, 2, 3"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Beach Front 15 Acres Land at Fetteh Central Region,550000.0,,Central Region,Awutu Senya East Municipal,"Central Region, Awutu Senya East Municipal",,,False,Platform B,"Owner, 10000 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,3bdrm House in North Legon for sale,1900000.0,,Greater Accra,North Legon,"Greater Accra, North Legon",,,False,Platform B,"500 sqm, 3, Unfurnished, 3, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Bar Coded Certified Registered Lands for Sale at Dominase,30000.0,,Central Region,Gomoa East,"Central Region, Gomoa East",,,False,Platform B,"Owner, 50 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"6bdrm House in Mempeasem, East Legon for sale",9600000.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,"100 sqm, 6, Unfurnished, 6, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"3bdrm House in Charclem Ventures, Oyarifa for sale",1341969.0,,Greater Accra,Oyarifa,"Greater Accra, Oyarifa",,,False,Platform B,"150 sqm, 3, Semi-Furnished, 3, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"2bdrm House in Gbetsele Micheal, Tema Metropolitan for sale",620000.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",,,False,Platform B,"300 sqm, 2, Unfurnished, 2"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,4bdrm House in East Legon Hills for sale,3850000.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,"965 sqm, 4, Unfurnished, 4, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,200 Acres of Farmland for Sale Nsawam Otoase _ Manful,40000.0,,Eastern Region,Ayensuano,"Eastern Region, Ayensuano",,,False,Platform B,"Owner, 2000 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"2bdrm Apartment in George Property, Spintex for rent",4000.0,,Greater Accra,Spintex,"Greater Accra, Spintex",,,False,Platform B,"Agent, 325 sqm, Semi-Furnished, 2, 3"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,One Plot of Land for Sale Around Police City at Legon Hills,600000.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,70 sqm
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,5bdrm Duplex in East Legon for rent,13000.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,"Agent, 858 sqm, Unfurnished, 5, 4"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"3bdrm House in E A Properties, Pentecost for sale",1000000.0,,Greater Accra,Abokobi,"Greater Accra, Abokobi",,,False,Platform B,"100 sqm, 3, Semi-Furnished, 3"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,4bdrm House in Airport Residential Area for sale,7000000.0,,Greater Accra,Airport Residential Area,"Greater Accra, Airport Residential Area",,,False,Platform B,"200 sqm, 4, Semi-Furnished, 4"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"4bdrm Mansion in Living Large, East Legon for Sale",3941000.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,"4, 5, Unfurnished, 18 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,One and Half Plot of Land for Sale at Ajiriganor,1950000.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,70 sqm
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"2 Plots for Sale Nungua Beach View, Titled Certificate Documents",2500000.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",,,False,Platform B,"Agent, 9600 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,3bdrm House in Bortianor for sale,102000000.0,,Greater Accra,Weija,"Greater Accra, Weija",,,True,Platform B,"500 sqm, 3, Unfurnished, 3, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"6bdrm Mansion in Trasacco Estate, East Legon for sale",28800000.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,True,Platform B,"2500 sqm, 6, Semi-Furnished, 6, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Air B and B Available for Rent at Achimota,600.0,,Greater Accra,Achimota,"Greater Accra, Achimota",,,False,Platform B,"2, 2, 2"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"Furnished 3bdrm House in East Legon Hills, Ashaley Botwe for sale",1955000.0,,Greater Accra,Ashaley Botwe,"Greater Accra, Ashaley Botwe",,,False,Platform B,"3, 3, Furnished, 18 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,4bdrm Mansion in Roman Ridge for sale,2552000.0,,Greater Accra,Roman Ridge,"Greater Accra, Roman Ridge",,,False,Platform B,"4, 5, Semi-Furnished, 989 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Half Plot at Lakeside,270000.0,,Greater Accra,Ashaley Botwe,"Greater Accra, Ashaley Botwe",,,False,Platform B,"Agent, 135 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"3bdrm House in Dr Roko, Awoshie for sale",1099500.0,,Greater Accra,Awoshie,"Greater Accra, Awoshie",,,False,Platform B,"3, 3, Semi-Furnished, 541 sqm, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,2bdrm House in Spintex Eco Bank for sale,1000000.0,,Greater Accra,Spintex,"Greater Accra, Spintex",,,False,Platform B,"2, 3, Semi-Furnished, 111 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Cheap Farmland for Sale Per Acre,4800.0,,Brong Ahafo,Kintampo South,"Brong Ahafo, Kintampo South",,,False,Platform B,10 sqm
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Do Buy a Plot of Land for Sale at East Legon Hills,560000.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,False,Platform B,70 sqm
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,First-Rate Residential Land - Oyarifa,180000.0,,Greater Accra,Oyarifa,"Greater Accra, Oyarifa",,,False,Platform B,"Agent, 1258 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"2bdrm House in Charclem Ventures, SDA Area for sale",1300000.0,,Greater Accra,Adenta,"Greater Accra, Adenta",,,False,Platform B,"150 sqm, 2, Semi-Furnished, 2, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"4bdrm Duplex in Dr Roko, West Legon for Sale",3500000.0,,Greater Accra,West Legon,"Greater Accra, West Legon",,,False,Platform B,"4, 5, Semi-Furnished, 695 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Alpha Real Estate Company LTD Land for Sale at Kasoa Akraman,25000.0,,Central Region,Awutu Senya East Municipal,"Central Region, Awutu Senya East Municipal",,,False,Platform B,"Owner, 70 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,120sqm Executive Office Space Labone,38000.0,,Greater Accra,Labone,"Greater Accra, Labone",,,False,Platform B,"Agent, Unfurnished, 120 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,First Choice Lands at Oyarifa,300000.0,,Greater Accra,Oyarifa,"Greater Accra, Oyarifa",,,False,Platform B,"Agent, 2360 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"4bdrm Duplex in Dr, Agbogba for rent",6000.0,,Greater Accra,Agbogba,"Greater Accra, Agbogba",,,False,Platform B,"Agent, 562 sqm, Semi-Furnished, 4, 4"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"4bdrm House in Dr Roko, Ashomang Estate for sale",2810000.0,,Greater Accra,Ashomang Estate,"Greater Accra, Ashomang Estate",,,False,Platform B,"890 sqm, 4, Semi-Furnished, 5"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"3bdrm House in George Properties, Accra Metropolitan for sale",1700000.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"124 sqm, 3, Semi-Furnished, 4, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"Furnished 6bdrm House in Charclem Ventures, East Legon for sale",31631655.0,,Greater Accra,East Legon,"Greater Accra, East Legon",,,True,Platform B,"6, 6, Furnished, 150 sqm, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,3bdrm House in East Airport for sale,1900000.0,,Greater Accra,Airport Residential Area,"Greater Accra, Airport Residential Area",,,False,Platform B,"3, 4, Semi-Furnished, 111 sqm, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"3bdrm House in East Legon Hills, Ashaley Botwe for rent",6000.0,,Greater Accra,Ashaley Botwe,"Greater Accra, Ashaley Botwe",,,False,Platform B,"Agent, 100 sqm, Unfurnished, 3, 3"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Ultimate Land at East Legon Hills,400000.0,,Greater Accra,Ashaley Botwe,"Greater Accra, Ashaley Botwe",,,False,Platform B,150 sqm
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"4bdrm House in East Legon, Adjiriganor for rent",7000.0,,Greater Accra,Adjiriganor,"Greater Accra, Adjiriganor",,,False,Platform B,"123 sqm, Unfurnished, 4, 4"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Mini Flat in Haatso for sale,3220000.0,,Greater Accra,Haatso,"Greater Accra, Haatso",,,False,Platform B,"5, 7, Semi-Furnished, 1250 sqm, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"6bdrm Mansion in Kitasi, Aburi for sale",5000000.0,,Eastern Region,Akuapim South,"Eastern Region, Akuapim South",,,False,Platform B,"2000 sqm, 6, Unfurnished, 6"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Furnished 4bdrm House in Ashaley Botwe for sale,1800000.0,,Greater Accra,Ashaley Botwe,"Greater Accra, Ashaley Botwe",,,False,Platform B,"300 sqm, 4, Furnished, 4, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Mountainview Land 20mins From Galloway Junction for Sale,30000.0,,Eastern Region,New-Juaben Municipal,"Eastern Region, New-Juaben Municipal",,,False,Platform B,"Owner, 647 sqm"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Furnished 10bdrm Mansion in Accra Metropolitan for sale,34450000.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,True,Platform B,"900 sqm, 10, Furnished, 10, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,6bdrm House in Tantra Hills for sale,6000000.0,,Greater Accra,Tantra Hills,"Greater Accra, Tantra Hills",,,False,Platform B,"1500 sqm, 6, Unfurnished, 6, Agent"
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Good Location Properties for Sale,890000.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Agent, 2600 sqm"
